Product Category,Quantity,Unit Price,Total Price,Order Date,Payment Type,Order Status
Books,5,455.198745,2275.993725,2023-02-12,Gift Card,Cancelled
Sports & Outdoors,3,306.7397732,920.2193195,2023-02-12,Gift Card,Pending
Sports & Outdoors,4,52.18055657,208.7222263,2023-12-29,Debit Card,Pending
Sports & Outdoors,5,448.8786639,2244.393319,2023-05-15,Gift Card,Refunded
Electronics,2,401.467833,802.9356661,2023-05-01,Debit Card,Cancelled
Sports & Outdoors,2,121.0918779,242.1837559,2023-10-20,Debit Card,Cancelled
Home & Kitchen,3,79.3016738,237.9050214,2023-07-13,PayPal,Refunded
Clothing,3,196.4112966,589.2338897,2023-12-08,Gift Card,Cancelled
Home & Kitchen,3,408.2153456,1224.646037,2023-03-09,PayPal,Refunded
Clothing,5,389.5207104,1947.603552,2023-03-15,PayPal,Refunded
Clothing,3,212.6114243,637.834273,2023-10-03,Credit Card,Pending
Beauty & Health,3,71.91788357,215.7536507,2023-10-30,Gift Card,Refunded
Books,4,249.3659292,997.4637168,2023-05-01,Gift Card,Completed
Books,5,361.2112154,1806.056077,2023-12-31,Credit Card,Completed
Electronics,3,359.4948165,1078.484449,2023-09-14,Credit Card,Refunded
Sports & Outdoors,5,93.48026183,467.4013091,2023-09-09,Credit Card,Pending
Electronics,5,221.9718066,1109.859033,2023-11-24,Credit Card,Pending
Home & Kitchen,3,138.3546699,415.0640097,2023-03-21,Gift Card,Completed
Home & Kitchen,5,286.7282986,1433.641493,2023-02-23,PayPal,Pending
Beauty & Health,4,96.13744218,384.5497687,2023-04-18,Gift Card,Completed
Home & Kitchen,3,227.1377323,681.4131968,2023-09-28,Credit Card,Refunded
Electronics,2,48.20386393,96.40772786,2023-09-15,Credit Card,Completed
Home & Kitchen,3,471.9296073,1415.788822,2023-02-04,PayPal,Pending
Sports & Outdoors,5,149.0466608,745.2333042,2023-02-20,Gift Card,Pending
Home & Kitchen,4,241.4324503,965.7298013,2023-10-23,PayPal,Completed
Home & Kitchen,4,455.3542066,1821.416826,2023-07-18,Debit Card,Cancelled
Home & Kitchen,2,484.4265496,968.8530991,2023-01-24,Gift Card,Completed
Home & Kitchen,5,460.7422339,2303.711169,2023-11-24,Debit Card,Cancelled
Electronics,5,418.704391,2093.521955,2023-08-25,Gift Card,Cancelled
Clothing,1,245.2604793,245.2604793,2023-02-05,Credit Card,Pending
Books,3,300.0545799,900.1637396,2023-01-04,Gift Card,Refunded
Sports & Outdoors,4,252.8383252,1011.353301,2023-01-27,Gift Card,Refunded
Home & Kitchen,4,171.4408556,685.7634226,2023-08-20,PayPal,Pending
Home & Kitchen,1,250.5714818,250.5714818,2023-10-18,Gift Card,Completed
Home & Kitchen,2,306.6388487,613.2776974,2023-04-19,Credit Card,Completed
Sports & Outdoors,4,24.69641294,98.78565175,2023-07-10,Gift Card,Refunded
Electronics,1,22.04519211,22.04519211,2023-02-11,PayPal,Refunded
Books,2,418.0418828,836.0837656,2023-10-30,Credit Card,Cancelled
Home & Kitchen,2,376.8126608,753.6253215,2023-06-19,Gift Card,Completed
Electronics,5,275.8510954,1379.255477,2023-08-19,Credit Card,Pending
Sports & Outdoors,2,13.20030426,26.40060853,2023-08-27,Debit Card,Refunded
Clothing,5,395.062686,1975.31343,2023-04-08,Gift Card,Pending
Books,5,317.911098,1589.55549,2023-09-10,PayPal,Completed
Clothing,3,398.0764026,1194.229208,2023-08-22,Debit Card,Cancelled
Home & Kitchen,3,451.9880994,1355.964298,2023-07-03,Debit Card,Cancelled
Beauty & Health,2,150.570395,301.14079,2023-02-25,Gift Card,Refunded
Beauty & Health,2,253.4192082,506.8384164,2023-01-26,Gift Card,Refunded
Beauty & Health,2,301.3130764,602.6261528,2023-08-10,Debit Card,Completed
Electronics,1,442.2670918,442.2670918,2023-09-16,PayPal,Refunded
Clothing,1,482.9436714,482.9436714,2023-09-21,Debit Card,Cancelled
Clothing,3,181.2629856,543.7889568,2023-08-03,Debit Card,Cancelled
Books,3,464.8892846,1394.667854,2023-09-07,Gift Card,Pending
Electronics,4,75.69639452,302.7855781,2023-08-27,Debit Card,Cancelled
Clothing,3,45.31389536,135.9416861,2023-07-18,Credit Card,Refunded
Books,2,322.5117199,645.0234397,2023-06-17,Gift Card,Refunded
Clothing,3,449.2534382,1347.760314,2023-12-01,Gift Card,Completed
Electronics,5,95.85142533,479.2571266,2023-10-03,PayPal,Completed
Clothing,1,47.00514657,47.00514657,2023-07-21,PayPal,Refunded
Electronics,2,115.5545072,231.1090144,2023-07-12,Credit Card,Completed
Home & Kitchen,2,454.4455043,908.8910087,2023-10-17,Debit Card,Pending
Electronics,1,457.6307791,457.6307791,2023-10-03,Credit Card,Refunded
Books,2,68.33800728,136.6760146,2023-10-24,Credit Card,Pending
Home & Kitchen,4,400.9952893,1603.981157,2023-03-18,Credit Card,Pending
Home & Kitchen,2,486.545011,973.090022,2023-11-29,PayPal,Cancelled
Clothing,2,468.2547115,936.509423,2023-01-06,Gift Card,Cancelled
Sports & Outdoors,3,363.7420288,1091.226086,2023-09-10,Debit Card,Completed
Home & Kitchen,3,317.1625459,951.4876376,2023-07-12,PayPal,Completed
Sports & Outdoors,1,469.9528759,469.9528759,2023-02-17,PayPal,Refunded
Electronics,2,436.9919305,873.983861,2023-07-03,PayPal,Cancelled
Books,3,279.3713009,838.1139026,2023-04-14,PayPal,Pending
Books,1,259.9130713,259.9130713,2023-02-21,Debit Card,Refunded
Books,3,186.5131775,559.5395325,2023-06-18,PayPal,Pending
Books,4,183.1304589,732.5218356,2023-08-21,Credit Card,Pending
Electronics,5,230.0778652,1150.389326,2023-07-18,Debit Card,Refunded
Home & Kitchen,3,337.2159281,1011.647784,2023-12-28,Gift Card,Cancelled
Clothing,2,416.3332669,832.6665337,2023-09-26,Debit Card,Cancelled
Books,5,256.5556008,1282.778004,2023-05-31,Debit Card,Completed
Clothing,4,36.00934573,144.0373829,2023-11-14,Gift Card,Cancelled
Sports & Outdoors,2,251.6552575,503.3105149,2023-04-23,Debit Card,Completed
Books,3,230.5038445,691.5115335,2023-02-04,Debit Card,Pending
Electronics,4,70.8142867,283.2571468,2023-10-22,Credit Card,Cancelled
Sports & Outdoors,5,85.24049974,426.2024987,2023-12-17,Debit Card,Cancelled
Sports & Outdoors,4,177.2279727,708.9118909,2023-05-02,Credit Card,Cancelled
Clothing,1,236.1544483,236.1544483,2023-07-13,Credit Card,Pending
Beauty & Health,1,307.1675411,307.1675411,2023-06-13,PayPal,Cancelled
Electronics,3,369.5866029,1108.759809,2023-01-28,Credit Card,Pending
Sports & Outdoors,1,459.0902523,459.0902523,2023-07-28,Debit Card,Completed
Sports & Outdoors,2,343.4210082,686.8420164,2023-12-01,Debit Card,Refunded
Beauty & Health,5,22.24781405,111.2390703,2023-04-12,Credit Card,Pending
Sports & Outdoors,4,155.9229318,623.6917272,2023-07-15,Gift Card,Completed
Books,4,255.6030093,1022.412037,2023-01-25,Debit Card,Refunded
Sports & Outdoors,5,198.1424769,990.7123844,2023-05-27,PayPal,Cancelled
Books,1,255.4641629,255.4641629,2023-02-06,Credit Card,Pending
Electronics,3,169.4500075,508.3500224,2023-09-25,Debit Card,Pending
Clothing,2,160.5782997,321.1565993,2023-09-29,Debit Card,Cancelled
Home & Kitchen,4,257.294203,1029.176812,2023-06-13,Gift Card,Cancelled
Beauty & Health,5,220.3291734,1101.645867,2023-02-16,Gift Card,Refunded
Sports & Outdoors,3,398.38388,1195.15164,2023-01-31,Gift Card,Completed
Sports & Outdoors,2,273.2598062,546.5196123,2023-07-08,Debit Card,Cancelled
Sports & Outdoors,1,30.07189229,30.07189229,2023-03-29,Credit Card,Refunded
Beauty & Health,1,82.72487074,82.72487074,2023-03-11,Debit Card,Refunded
Electronics,1,363.5172776,363.5172776,2023-09-10,Gift Card,Pending
Home & Kitchen,2,153.7257968,307.4515937,2023-03-19,PayPal,Refunded
Home & Kitchen,2,256.8035164,513.6070328,2023-06-23,PayPal,Pending
Clothing,1,425.8309876,425.8309876,2023-05-31,Debit Card,Cancelled
Sports & Outdoors,2,354.5525693,709.1051386,2023-02-11,Gift Card,Completed
Home & Kitchen,2,64.46022974,128.9204595,2023-08-21,Credit Card,Pending
Electronics,4,316.5936219,1266.374487,2023-12-28,Credit Card,Pending
Sports & Outdoors,1,494.4124855,494.4124855,2023-07-16,Credit Card,Pending
Books,2,431.2275836,862.4551672,2023-05-01,Gift Card,Refunded
Clothing,2,136.0752539,272.1505079,2023-06-05,PayPal,Completed
Electronics,4,104.4887698,417.9550791,2023-02-13,Debit Card,Pending
Clothing,3,478.5279378,1435.583813,2023-09-13,Gift Card,Completed
Home & Kitchen,4,373.6314704,1494.525881,2023-05-27,Credit Card,Refunded
Beauty & Health,1,210.3089927,210.3089927,2023-02-16,PayPal,Pending
Sports & Outdoors,5,462.2310974,2311.155487,2023-06-19,PayPal,Cancelled
Electronics,3,336.9328824,1010.798647,2023-05-26,PayPal,Refunded
Electronics,2,263.4290483,526.8580966,2023-09-08,Debit Card,Cancelled
Home & Kitchen,3,51.06177796,153.1853339,2023-04-23,Debit Card,Completed
Clothing,4,46.04729739,184.1891896,2023-04-28,Credit Card,Cancelled
Electronics,5,110.3134307,551.5671537,2023-10-12,Credit Card,Completed
Home & Kitchen,1,19.78335865,19.78335865,2023-12-03,PayPal,Cancelled
Clothing,5,254.3306878,1271.653439,2023-07-02,Credit Card,Refunded
Books,3,110.4843024,331.4529072,2023-03-17,Debit Card,Refunded
Beauty & Health,2,91.07709501,182.15419,2023-11-26,Gift Card,Completed
Electronics,2,407.7121595,815.4243191,2023-10-13,Debit Card,Pending
Books,2,222.8229504,445.6459008,2023-02-07,PayPal,Pending
Books,1,14.63531717,14.63531717,2023-02-10,Debit Card,Pending
Beauty & Health,5,26.45697723,132.2848861,2023-08-11,Debit Card,Refunded
Home & Kitchen,1,311.0041668,311.0041668,2023-04-29,Credit Card,Cancelled
Sports & Outdoors,2,333.8880471,667.7760943,2023-10-28,Debit Card,Refunded
Sports & Outdoors,2,497.8733146,995.7466293,2023-07-21,Credit Card,Completed
Clothing,4,425.5157295,1702.062918,2023-04-09,Debit Card,Pending
Books,3,78.9416448,236.8249344,2023-05-23,PayPal,Cancelled
Clothing,1,213.5209387,213.5209387,2023-01-04,Gift Card,Completed
Clothing,2,224.4951943,448.9903886,2023-06-02,Gift Card,Pending
Electronics,3,33.40818132,100.224544,2023-11-30,Debit Card,Refunded
Electronics,5,91.25156986,456.2578493,2023-08-04,Credit Card,Pending
Home & Kitchen,3,99.61844906,298.8553472,2023-10-21,Gift Card,Pending
Books,5,130.6897075,653.4485377,2023-03-01,Credit Card,Refunded
Beauty & Health,1,220.961804,220.961804,2023-02-19,Credit Card,Pending
Clothing,3,206.1327812,618.3983435,2023-03-23,Debit Card,Completed
Beauty & Health,1,304.6086918,304.6086918,2023-05-23,Credit Card,Completed
Clothing,1,457.6251181,457.6251181,2023-05-29,Debit Card,Pending
Clothing,5,80.53821001,402.6910501,2023-06-01,PayPal,Refunded
Books,1,403.5035447,403.5035447,2023-05-21,Credit Card,Cancelled
Home & Kitchen,4,185.3174153,741.2696614,2023-01-17,Credit Card,Cancelled
Electronics,1,53.65050913,53.65050913,2023-02-16,Debit Card,Completed
Books,1,308.6413251,308.6413251,2023-08-15,Debit Card,Cancelled
Electronics,1,178.9203875,178.9203875,2023-02-26,Debit Card,Pending
Home & Kitchen,5,257.7644791,1288.822396,2023-03-29,Gift Card,Cancelled
Beauty & Health,2,146.1178896,292.2357791,2023-11-27,Debit Card,Refunded
Electronics,3,222.002219,666.0066571,2023-07-24,Gift Card,Cancelled
Clothing,4,235.5472819,942.1891277,2023-06-23,PayPal,Completed
Clothing,2,282.3274674,564.6549349,2023-04-03,PayPal,Completed
Beauty & Health,4,165.2349419,660.9397677,2023-12-16,Gift Card,Cancelled
Electronics,5,369.6107395,1848.053698,2023-11-10,Debit Card,Completed
Beauty & Health,4,332.6852628,1330.741051,2023-12-31,PayPal,Refunded
Electronics,3,121.332489,363.997467,2023-08-24,PayPal,Cancelled
Books,3,401.3295146,1203.988544,2023-04-12,Debit Card,Cancelled
Books,1,376.5686502,376.5686502,2023-12-25,Gift Card,Completed
Sports & Outdoors,3,364.67901,1094.03703,2023-03-14,Debit Card,Pending
Books,4,462.548947,1850.195788,2023-04-26,PayPal,Pending
Books,1,327.6214598,327.6214598,2023-10-10,Gift Card,Pending
Beauty & Health,2,178.9392186,357.8784371,2023-12-08,PayPal,Completed
Clothing,5,139.808278,699.0413898,2023-07-15,PayPal,Completed
Beauty & Health,4,175.7137267,702.8549069,2023-02-04,Credit Card,Pending
Clothing,2,482.3492845,964.698569,2023-06-30,PayPal,Refunded
Home & Kitchen,2,98.35505616,196.7101123,2023-06-14,PayPal,Completed
Books,2,260.779453,521.5589061,2023-01-30,Debit Card,Refunded
Electronics,5,269.1790838,1345.895419,2023-04-16,Gift Card,Refunded
Clothing,3,94.39663541,283.1899062,2023-04-02,Credit Card,Pending
Books,1,491.1975476,491.1975476,2023-04-24,PayPal,Cancelled
Sports & Outdoors,3,232.5555114,697.6665341,2023-01-08,Gift Card,Completed
Books,4,477.5379175,1910.15167,2023-09-24,Gift Card,Completed
Books,2,101.3177284,202.6354568,2023-10-16,Gift Card,Completed
Beauty & Health,4,498.9788856,1995.915543,2023-10-27,Debit Card,Refunded
Home & Kitchen,1,99.85530491,99.85530491,2023-12-14,Credit Card,Pending
Sports & Outdoors,5,23.62301328,118.1150664,2023-12-06,PayPal,Completed
Beauty & Health,1,308.3199029,308.3199029,2023-01-12,PayPal,Refunded
Clothing,2,196.8725978,393.7451956,2023-06-14,Debit Card,Refunded
Electronics,1,67.68670627,67.68670627,2023-02-18,Debit Card,Refunded
Sports & Outdoors,1,68.88273087,68.88273087,2023-07-20,PayPal,Cancelled
Sports & Outdoors,2,213.2805554,426.5611108,2023-09-16,PayPal,Refunded
Home & Kitchen,3,225.8375941,677.5127823,2023-07-04,Gift Card,Pending
Clothing,1,386.2637277,386.2637277,2023-08-15,Credit Card,Completed
Sports & Outdoors,1,209.0273605,209.0273605,2023-07-08,Credit Card,Refunded
Beauty & Health,3,471.9075879,1415.722764,2023-01-09,Debit Card,Pending
Beauty & Health,2,380.3286721,760.6573441,2023-11-18,Gift Card,Completed
Electronics,3,386.689014,1160.067042,2023-06-26,Credit Card,Refunded
Sports & Outdoors,3,458.2526485,1374.757946,2023-08-27,Credit Card,Cancelled
Electronics,2,422.4949898,844.9899795,2023-07-15,Debit Card,Completed
Clothing,2,423.3064953,846.6129906,2023-06-28,Debit Card,Cancelled
Sports & Outdoors,2,366.5810019,733.1620038,2023-03-17,Debit Card,Cancelled
Books,5,409.9321593,2049.660796,2023-07-12,Debit Card,Refunded
Beauty & Health,2,325.9710091,651.9420182,2023-01-20,Debit Card,Refunded
Home & Kitchen,3,170.6689875,512.0069624,2023-05-26,Debit Card,Completed
Beauty & Health,4,483.5657179,1934.262872,2023-05-30,Credit Card,Cancelled
Beauty & Health,2,472.8531629,945.7063258,2023-08-27,PayPal,Pending
Sports & Outdoors,5,211.9943603,1059.971802,2023-08-08,Gift Card,Pending
Books,1,416.4969938,416.4969938,2023-12-24,Gift Card,Refunded
Home & Kitchen,1,286.882781,286.882781,2023-09-20,Debit Card,Refunded
Beauty & Health,1,95.44203764,95.44203764,2023-01-26,PayPal,Completed
Home & Kitchen,2,256.4278591,512.8557182,2023-08-18,PayPal,Cancelled
Electronics,2,308.5666723,617.1333446,2023-11-28,Gift Card,Refunded
Beauty & Health,4,438.3694849,1753.477939,2023-11-30,Debit Card,Cancelled
Electronics,4,42.90984477,171.6393791,2023-05-21,PayPal,Refunded
Clothing,1,78.88760742,78.88760742,2023-02-25,Debit Card,Cancelled
Home & Kitchen,1,65.15179031,65.15179031,2023-08-09,Credit Card,Completed
Electronics,4,93.69523534,374.7809414,2023-11-08,PayPal,Completed
Sports & Outdoors,1,419.1995263,419.1995263,2023-07-17,PayPal,Pending
Beauty & Health,3,241.182149,723.546447,2023-09-23,Debit Card,Completed
Clothing,1,182.4968432,182.4968432,2023-08-25,Credit Card,Completed
Electronics,5,358.8879685,1794.439842,2023-02-24,Debit Card,Pending
Books,1,320.7102694,320.7102694,2023-11-25,Credit Card,Pending
Home & Kitchen,5,481.870673,2409.353365,2023-02-11,PayPal,Cancelled
Electronics,5,197.5711982,987.8559908,2023-02-08,Credit Card,Pending
Home & Kitchen,5,218.213974,1091.06987,2023-10-04,Credit Card,Refunded
Books,5,428.141106,2140.70553,2023-11-07,Credit Card,Pending
Books,4,257.0361661,1028.144664,2023-08-03,Gift Card,Cancelled
Sports & Outdoors,4,435.1725142,1740.690057,2023-03-21,PayPal,Pending
Books,2,288.1018928,576.2037856,2023-02-16,PayPal,Refunded
Home & Kitchen,3,276.411998,829.2359941,2023-10-12,Credit Card,Cancelled
Home & Kitchen,3,84.35171344,253.0551403,2023-06-26,PayPal,Pending
Clothing,3,310.7450898,932.2352693,2023-07-09,Credit Card,Completed
Books,4,57.24588806,228.9835523,2023-03-09,Gift Card,Refunded
Sports & Outdoors,5,19.8150385,99.07519249,2023-04-28,Credit Card,Completed
Clothing,4,123.409706,493.6388242,2023-08-25,Credit Card,Completed
Beauty & Health,5,140.6275577,703.1377887,2023-02-12,PayPal,Completed
Beauty & Health,1,360.36312,360.36312,2023-05-22,Credit Card,Pending
Beauty & Health,5,77.2273189,386.1365945,2023-12-01,Credit Card,Pending
Sports & Outdoors,3,193.1858621,579.5575863,2023-06-22,Credit Card,Cancelled
Clothing,1,345.7456271,345.7456271,2023-09-21,Credit Card,Cancelled
Books,4,366.9151183,1467.660473,2023-01-11,PayPal,Completed
Electronics,3,354.3336039,1063.000812,2023-10-05,Gift Card,Cancelled
Books,3,327.1247563,981.3742688,2023-03-10,Debit Card,Completed
Books,3,110.212665,330.637995,2023-06-14,Debit Card,Refunded
Clothing,3,217.1000862,651.3002585,2023-04-11,Gift Card,Refunded
Books,5,75.82688441,379.1344221,2023-12-01,PayPal,Completed
Clothing,1,296.0458211,296.0458211,2023-09-29,Gift Card,Pending
Books,5,66.29250766,331.4625383,2023-07-01,Debit Card,Pending
Books,3,388.5718966,1165.71569,2023-04-14,Credit Card,Cancelled
Home & Kitchen,3,370.4459871,1111.337961,2023-02-17,Credit Card,Pending
Home & Kitchen,3,474.6618818,1423.985645,2023-03-15,Debit Card,Completed
Books,1,162.2103725,162.2103725,2023-02-25,Debit Card,Completed
Clothing,3,385.0148149,1155.044445,2023-05-26,Credit Card,Refunded
Home & Kitchen,3,452.994056,1358.982168,2023-12-29,Debit Card,Refunded
Beauty & Health,4,199.4880464,797.9521854,2023-11-20,Gift Card,Refunded
Beauty & Health,2,284.0674614,568.1349229,2023-03-22,Debit Card,Pending
Books,5,469.1500415,2345.750207,2023-03-28,Gift Card,Completed
Clothing,1,424.5783904,424.5783904,2023-06-29,Credit Card,Cancelled
Home & Kitchen,5,326.0934784,1630.467392,2023-05-24,Credit Card,Refunded
Books,1,416.8569272,416.8569272,2023-11-23,Credit Card,Refunded
Books,2,422.9639557,845.9279114,2023-11-05,Gift Card,Refunded
Books,1,64.15761876,64.15761876,2023-07-26,Credit Card,Refunded
Books,5,328.0826274,1640.413137,2023-12-11,Debit Card,Completed
Books,1,78.69864592,78.69864592,2023-09-13,PayPal,Completed
Books,2,248.6665297,497.3330594,2023-04-27,PayPal,Pending
Sports & Outdoors,5,128.8641066,644.3205332,2023-10-25,Debit Card,Cancelled
Sports & Outdoors,1,101.6181097,101.6181097,2023-12-16,Credit Card,Refunded
Home & Kitchen,2,289.6401548,579.2803096,2023-11-30,PayPal,Completed
Beauty & Health,3,146.6376977,439.9130932,2023-12-02,Gift Card,Completed
Home & Kitchen,5,324.1547617,1620.773809,2023-07-22,Debit Card,Refunded
Sports & Outdoors,3,311.1332759,933.3998276,2023-01-05,Debit Card,Pending
Clothing,3,275.3423601,826.0270803,2023-02-21,Debit Card,Pending
Sports & Outdoors,3,297.9784408,893.9353225,2023-06-07,Debit Card,Pending
Electronics,5,46.99985911,234.9992955,2023-07-26,Credit Card,Completed
Beauty & Health,2,69.79289336,139.5857867,2023-03-24,Credit Card,Pending
Electronics,4,444.5821511,1778.328605,2023-07-28,Gift Card,Pending
Books,4,404.5629056,1618.251623,2023-08-19,Credit Card,Refunded
Clothing,2,199.5521836,399.1043672,2023-10-05,PayPal,Pending
Electronics,2,460.3053639,920.6107277,2023-10-16,Credit Card,Cancelled
Clothing,3,298.173458,894.5203741,2023-07-05,Credit Card,Cancelled
Sports & Outdoors,5,388.8152151,1944.076075,2023-05-31,Debit Card,Cancelled
Books,3,84.82731216,254.4819365,2023-07-24,Debit Card,Cancelled
Beauty & Health,2,134.6321917,269.2643835,2023-01-18,PayPal,Refunded
Clothing,3,143.9554597,431.8663792,2023-07-04,Gift Card,Pending
Books,1,228.324915,228.324915,2023-12-16,Debit Card,Pending
Sports & Outdoors,3,11.43500131,34.30500393,2023-06-19,Gift Card,Pending
Beauty & Health,4,325.2501961,1301.000784,2023-11-03,Debit Card,Refunded
Electronics,2,143.2138662,286.4277324,2023-07-22,Credit Card,Pending
